10.626810	10.482792
9.793667	9.173670
9.356924	10.558657
7.839332	8.229618
9.848687	10.980110
9.241627	10.458792
8.154754	8.923817
8.739253	8.606882
9.725027	9.684516
7.035109	6.732644
10.752116	12.587010
6.821347	5.869401
9.412439	9.844291
7.922826	8.433256
7.757779	6.165360
7.606818	9.894948
8.672260	9.577463
9.833290	9.557476
10.653441	10.080403
7.563502	7.369173
8.373208	8.354740
8.856740	9.107095
9.713846	10.744730
8.808145	8.102295
9.758189	9.475990
7.776867	7.607663
9.121332	10.858287
9.575331	10.409413
8.936645	10.967588
8.157842	8.990651
8.431018	8.095068
8.707856	9.818110
7.994503	7.261554
8.294187	9.612222
10.513485	10.937315
8.364754	9.042688
9.937180	9.867904
9.848569	9.095179
8.450716	6.976423
9.492027	10.965859
7.882140	7.063937
9.153688	7.384500
8.858863	9.065318
8.312087	7.986007
8.474324	7.407329
10.685980	11.098694
8.617704	7.540538
9.999986	9.056702
8.967865	9.973036
8.308707	7.845323
8.997221	9.139805
7.725323	8.481010
8.567254	7.985702
10.266166	10.199810
9.314750	9.934146
10.518026	10.491689
8.442226	8.287016
9.332819	9.192794
8.892315	9.368054
8.708195	8.624252
8.830483	8.956748
8.702534	9.119379
9.516041	9.982453
10.019350	9.651263
10.310811	9.419596
8.799527	9.202084
9.993413	10.457722
9.972101	10.784943
10.450344	11.211118
8.378220	8.063354
9.129363	9.279044
7.691561	7.588494
8.253837	6.275960
7.732397	7.162435
9.828469	9.699488
9.920250	8.572700
9.098473	8.443224
10.387055	12.011160
9.381804	9.866313
8.417699	7.139645
10.165760	8.965375
9.014271	8.882855
8.239478	7.990724
7.489427	7.006206
10.409721	10.335671
7.415807	6.423207
9.548313	9.306224
10.586876	10.605163
10.210642	11.910829
8.461147	9.026462
8.871563	9.425116
8.765179	9.983221
8.542489	8.891053
8.677050	5.978816
9.144250	9.288791
10.716195	10.546037
9.797023	9.621367
8.795535	9.081568
9.282062	10.171950
9.630452	9.041595
10.669418	11.256116
9.558856	8.987700
9.701979	9.981322
8.863644	8.985654
8.384476	9.625434
7.629154	8.326031
9.108352	10.114300
9.114494	10.384112
9.889902	10.497600
11.301572	10.486549
9.756492	7.939013
8.590585	7.429126
8.310354	8.943766
8.723912	8.324540
7.296361	6.411288
7.079207	7.826250
9.066212	7.848597
8.004474	8.915291
9.175563	8.743053
9.094800	9.686638
11.111238	11.961663
10.178986	11.481774
9.517115	7.908556
10.978903	10.108841
7.865618	7.874598
8.729650	7.997596
8.141235	7.279037
10.050429	11.882810
8.032419	8.808825
8.435468	8.536608
9.481255	9.486007
7.759517	9.182697
10.220670	9.120556
10.355615	13.258599
9.410442	7.414962
8.394965	8.766424
9.477239	7.756065
7.910371	8.979589
9.380614	8.761983
9.285529	8.328357
7.834514	9.145313
9.719683	10.283830
10.710594	11.484023
9.725528	8.935749
6.698653	4.235146
10.252972	9.391539
9.797889	8.273807
7.891038	5.726395
8.081569	8.225669
9.875935	10.403596
8.056373	8.627282
8.125663	8.434921
9.227058	8.747380
7.905088	7.180063
10.137159	10.244244
8.961337	10.422099
8.303243	7.600674
9.589468	9.853115
8.299325	8.298755
8.472030	9.340053
8.329135	8.771954
7.620447	7.723561
11.057095	11.520325
9.407979	8.669383
9.655689	9.178900
9.354457	7.805655
8.986179	6.917798
9.109386	8.679163
8.330730	8.665033
8.666247	11.056756
8.493822	9.877026
7.113976	8.450376
8.862168	8.921808
8.230751	9.244565
7.660373	8.376116
9.732070	8.941842
9.615741	9.880924
8.851734	8.523232
9.605053	9.733814
7.985579	6.418840
7.893821	8.719523
7.937764	8.930134
10.061118	8.804690
8.210718	9.723872
8.316755	9.079885
8.399118	7.872723
9.257746	9.902872
9.320411	9.292085
10.689541	11.073334
9.626890	10.581604
11.510537	10.418383
8.847413	8.448545
8.086093	7.192244
9.948005	10.725846
8.769541	8.198797
9.511518	9.623685
9.188434	10.457122
8.432189	9.238744
9.622571	7.379770
10.166082	11.048471
10.398196	9.772533
8.423346	6.948014
9.011715	9.325196
9.117043	8.328688
9.087575	9.201512
7.908070	8.462769
8.115970	8.987908
9.538965	10.108569
8.122268	8.206847
10.433804	10.012254
7.760828	7.414637
8.071180	8.655426
9.936477	10.114296
7.510454	6.751865
8.031757	8.556901
7.051418	7.156217
9.734765	9.563786
8.439480	7.795446
9.528459	10.025689
9.890780	8.228923
7.317365	7.356551
9.565889	9.792529
9.777740	9.839697
8.325000	8.913351
8.612344	8.050527
8.676904	9.380400
7.529667	6.857643
9.416403	9.508984
8.373296	8.277024
6.650552	7.645014
10.395185	10.582616
9.622709	10.854622
8.101436	9.421987
8.271706	8.650600
8.545746	7.079650
9.139419	7.843725
9.754028	10.014319
8.971967	8.952584
7.826123	7.023939
7.495230	8.786978
7.672980	7.536890
9.850749	10.177074
8.179396	8.656009
8.622207	9.662179
8.922048	9.404926
6.567341	7.792304
7.524056	8.793582
7.548620	9.350209
10.411142	10.120650
8.694412	10.137765
9.522267	8.939723
10.001258	8.874570
9.679508	10.225343
7.613861	8.359007
7.294647	6.280373
8.633855	7.439626
8.703380	8.682957
9.263551	9.306597
8.679279	8.527482
9.837595	10.129218
8.955952	8.456386
8.189700	6.707253
10.304380	11.466468
9.273367	9.265705
7.496792	7.758982
10.952949	10.581776
9.180944	8.250186
7.638767	7.970450
8.995589	9.988639
9.105593	9.540892
8.202288	7.214977
11.023044	10.063738
10.339400	9.856383
9.844226	9.579809
9.475936	10.083087
8.863313	10.308815
9.869884	8.049888
8.634034	8.966014
10.443522	10.593046
9.217097	10.278204
9.727268	9.042248
8.966224	7.904602
7.805824	8.123050
7.850300	10.362299
8.413704	8.439246
8.366812	10.272847
8.484375	8.466231
10.011636	8.477038
7.293460	3.788804
8.852930	10.022954
10.447194	10.223074
9.181626	10.647963
9.875863	10.184379
9.192990	9.253739
8.313666	6.945925
9.298249	9.463258
9.156597	8.383352
6.620500	6.077939
8.287912	6.983766
8.235409	8.461083
9.086828	9.393836
10.569065	9.499240
10.628368	8.206797
9.767491	11.368437
8.498656	6.737924
10.161094	12.383901
9.769894	9.459755
9.161432	9.504510
9.172956	9.169801
9.955468	10.102099
8.661535	7.651358
8.545289	8.079929
8.921419	7.878278
9.003104	9.099597
8.473725	8.380419
9.527160	10.754418
8.377513	7.032597
9.493826	11.271263
8.598611	9.488029
9.473316	8.688940
10.084044	9.689333
9.010107	11.073235
9.765503	9.837518
10.410132	10.166649
9.666218	10.485951
10.068869	8.932391
8.172584	9.727658
7.813478	6.693547
8.341587	9.181568
9.481515	10.122708
9.733132	9.394065
9.887411	10.528863
9.501652	7.234403
7.723650	6.435189
8.969190	8.501381
10.529152	9.677446
8.504908	8.822895
8.273346	9.617867
9.604117	6.782457
9.475074	8.929653
9.342961	9.919437
8.158248	7.845096
9.085265	9.501535
9.495055	9.060955
8.680516	9.157124
10.418284	9.800879
7.313987	6.394450
8.914787	9.474758
9.405761	8.256962
9.881817	7.998333
10.140973	10.649215
10.195059	10.541306
7.163194	7.362722
8.312421	8.356850
7.639761	7.138732
8.554397	7.749858
7.538694	6.694727
8.747308	7.668008
7.965934	8.096859
8.606463	8.941354
7.467049	5.967246
8.530012	10.193943
8.751874	8.919577
8.507162	7.531934
6.641634	7.042015
8.836242	9.700348
7.544484	7.779177
8.169841	8.329510
8.357662	8.906389
8.499972	8.212884
6.807129	5.399207
10.185318	10.080256
7.645764	7.527247
6.368473	6.475558
8.208104	6.710981
9.282251	8.793146
7.866514	9.113424
8.717365	7.215435
10.462776	10.576287
8.187746	8.190019
8.022140	9.505208
7.965831	7.382607
6.589814	6.326100
9.496471	7.681494
8.838359	7.830987
9.067086	8.120433
8.942385	6.344047
9.586102	8.830717
7.300550	8.335703
9.677904	10.699854
8.723167	8.456183
9.682105	9.495085
10.822950	12.226969
10.653608	10.573025
8.424976	8.078733
7.956173	7.445156
8.341339	8.173616
7.428555	8.010663
8.041877	5.875481
9.487252	8.350171
8.872371	10.564144
8.360157	7.301531
8.943109	9.025616
8.469588	8.629024
8.825884	9.960748
9.729101	11.151118
8.643931	7.907169
8.971482	7.907914
9.952895	10.826095
9.079595	7.493956
10.066542	10.080321
8.587495	8.527549
7.563472	6.677463
10.237095	8.963847
10.373514	12.655524
10.559513	11.630918
8.038245	6.583066
10.427044	9.152067
8.844819	7.379584
8.060549	6.772263
10.779885	9.884862
9.723719	8.966463
8.327078	6.950743
10.582976	9.419213
8.610422	7.391294
8.321585	9.392011
9.817474	11.207178
8.055990	5.481595
9.350165	8.670796
10.913987	10.530710
8.397752	9.487216
9.398328	9.379736
9.217729	8.650259
9.945945	8.896662
9.553467	9.263037
6.995197	6.464123
9.529517	10.730811
8.576665	8.888007
8.397732	8.995790
9.194321	9.558521
9.408465	10.267026
10.470729	10.843849
8.298147	8.393817
8.084276	9.189323
9.317895	9.809874
8.566352	9.301289
9.334144	7.751491
10.596332	10.182329
9.857010	9.623519
7.753410	5.488879
8.228602	7.501863
9.964773	11.630463
9.590757	12.391397
9.963550	10.351556
6.686629	7.292236
8.916453	8.389780
8.522352	7.977153
9.373426	8.305159
9.739792	11.599201
7.895040	6.737369
9.168655	10.478213
7.972354	5.404465
8.726422	9.095326
8.788638	8.883661
8.105084	8.407711
9.224453	9.035392
6.530455	7.375095
10.640309	11.220152
10.215819	10.532164
10.078872	9.404977
7.710831	6.928245
7.992464	8.913602
10.639627	11.015233
9.845714	9.948010
10.367787	11.859127
9.498578	8.183740
10.416173	9.618887
9.314105	9.305811
9.098175	9.179401
9.663537	10.558250
9.536862	9.853776
7.781306	8.578267
9.033087	7.906283
8.734324	9.175503
9.625169	10.044152
7.242675	5.865356
6.981955	6.003093
9.400716	9.655220
10.618495	11.130682
8.484722	7.641141
8.155359	8.203376
9.407114	10.785600
8.632697	8.644584
8.802560	10.436893
10.852138	9.665686
7.694615	8.288622
11.263226	9.777649
8.117378	7.626913
7.718880	7.070081
7.269426	5.891410
9.105923	9.122141
7.893915	9.678548
9.236579	8.918536
8.889708	9.164216
8.194620	8.668389
9.172298	9.423380
8.988664	7.886208
8.056387	9.401557
9.608422	9.400684
9.300692	8.794447
10.661336	10.148051
7.670208	8.595160
7.092242	5.951383
9.713179	8.759263
8.215733	5.663186
9.522443	10.016980
9.479724	10.375117
10.123442	9.981304
9.430477	8.928817
9.162312	9.285094
9.428322	9.785405
10.263552	11.370413
7.914662	9.102995
8.273282	8.710611
8.406227	9.404600
8.067657	7.067672
7.846994	7.442271
9.871078	9.154876
7.748940	7.563590
8.756512	10.571875
9.844982	9.100896
8.432946	9.911394
8.910556	10.151317
8.357613	10.171183
8.437949	7.022107
9.849167	10.492337
9.432579	11.194904
10.056675	9.152136
9.346011	10.726342
9.036953	7.756156
8.364697	7.894361
10.064295	9.115738
9.970130	10.772085
8.467022	8.078624
7.709286	6.831110
7.918170	7.641951
8.201791	9.126781
10.358779	10.911283
10.400439	10.087067
10.284995	9.501733
8.192302	7.398306
8.410769	8.364474
7.851523	8.493663
10.052895	11.121927
10.500400	10.048512
8.178394	8.061174
10.352080	10.314744
9.436080	8.979230
10.054896	9.595045
8.421129	6.907389
9.420270	10.106223
8.877596	9.059165
8.322849	9.339161
8.670939	9.541083
9.914648	10.866040
8.473567	9.307168
9.710096	12.177923
10.756259	10.064805
7.806175	8.721063
7.706361	9.102469
9.084538	9.968666
9.800605	8.617876
10.176828	12.338729
8.548713	8.316889
8.483631	7.383494
9.029917	9.295061
9.296762	8.604802
9.385613	9.445840
10.453790	10.360322
8.088343	8.430705
9.648903	9.199783
9.222586	10.033402
9.190582	10.823527
9.393164	8.947867
8.053613	7.065168
9.245785	9.605516
9.082220	10.231809
10.551865	11.700566
9.154547	7.571980
8.101832	9.916597
9.478836	8.578439
9.011916	7.117045
7.288407	7.021999
9.783903	9.300199
8.669039	10.219732
8.616095	10.592083
8.035084	7.604223
8.514120	8.331035
8.569275	8.411398
9.636310	9.590590
10.211310	10.607359
7.253703	6.586343
9.901971	8.218137
9.900940	9.837285
9.800237	10.168464
8.843364	8.822862
8.113060	7.998874
9.471133	9.117563
8.371128	5.865168
9.283213	9.636265
8.363226	6.518888
7.992182	8.613208
9.411041	10.300783
9.887383	7.918063
9.119044	9.896744
7.528808	7.166012
8.561316	8.020424
9.851493	9.024826
9.047802	8.292448
8.531101	9.004567
8.765799	9.644079
8.722157	7.097845
10.846690	10.871928
9.285557	8.202378
9.139172	11.134289
8.433478	8.924858
8.323766	7.933808
7.484223	7.752826
8.515065	7.001612
9.428939	10.332982
10.154665	11.405101
7.795795	6.991511
8.032911	7.314273
7.878161	8.637489
7.963015	7.365177
9.668958	9.271966
11.215907	9.220850
9.737335	9.323596
9.228240	8.410256
8.733897	10.149226
9.555932	10.518929
9.458346	10.565702
10.043684	10.886453
9.154308	8.292753
9.510213	10.067431
8.208977	10.031541
9.854052	8.641166
9.850185	11.024912
8.734201	8.734185
8.195623	9.349648
9.352375	8.643044
12.299550	10.542919
11.410206	11.785748
8.488944	9.035845
9.392023	9.041756
9.628689	8.632206
8.343481	7.103438
8.600849	9.543515
7.741825	9.097194
9.318649	8.668997
7.601015	6.995574
9.167625	9.639003
9.075563	9.089910
9.706363	8.971527
8.467898	8.988148
8.789098	9.998321
9.024612	8.475290
8.121883	7.012632
7.987933	6.967338
7.360008	8.145710
8.867103	8.560988
8.273639	8.985805
10.084503	9.819783
9.873166	9.216012
10.060883	10.794203
9.390818	9.528306
10.285645	8.721719
7.955802	9.158507
7.248614	6.681739
7.586749	4.598809
9.351820	10.870666
8.221744	6.732056
10.296402	8.687266
9.423964	9.068438
7.792638	8.427488
7.778471	8.957160
9.600535	10.752686
8.405732	8.133948
9.445124	6.997722
9.989414	8.565568
9.617657	9.216722
8.167833	6.363083
9.853371	7.451607
7.025931	4.719958
9.660865	9.966432
6.826025	6.274190
9.052231	8.916242
7.107252	6.428422
8.553983	9.437943
9.755324	9.243501
9.637149	9.396634
10.188378	9.227423
8.171629	8.106953
9.921253	9.900866
9.311478	8.618982
8.465742	9.370620
8.991979	9.418438
11.396628	11.409679
9.549300	10.333530
8.980409	8.821753
9.068562	8.031052
8.185193	6.970948
9.795573	10.490940
9.156983	8.171818
8.906846	9.137930
8.448246	10.325550
8.262518	6.892850
8.496343	7.814904
10.391923	10.687506
6.930349	6.069345
9.558985	8.823163
8.838911	8.969133
10.280926	10.687485
8.630211	9.424609
10.026356	9.893894
9.653321	9.003490
9.159252	11.385444
9.589201	9.823426
9.366410	10.001852
10.163553	11.565687
8.889765	9.901710
8.302150	8.682574
8.305993	8.555215
8.487529	9.784589
9.359012	8.204872
9.881968	10.198910
7.879320	8.961444
10.669345	12.123456
8.314292	9.048301
9.742913	9.875316
11.230281	11.165040
9.990621	9.639451
9.628380	7.274168
10.366051	10.411043
7.262658	6.387314
10.112568	11.999503
9.135534	7.923642
8.987575	9.299935
9.835945	9.660020
7.536059	8.400008
7.807106	6.641780
10.054555	10.005976
7.375042	7.207718
9.109737	9.111529
10.294977	11.363201
8.084454	7.696757
7.835395	8.395937
8.890795	9.269957
6.232762	4.627226
9.861728	8.577307
9.192647	7.000908
9.260705	9.784714
9.583199	9.359854
10.057876	11.781707
7.435184	6.698537
10.194264	10.393707
8.489867	10.405877
10.432842	8.861202
8.414094	8.447334
8.376346	8.424316
7.353838	8.748633
7.452703	9.177293
8.591886	8.609655
9.017129	9.434806
8.012077	7.545173
9.294244	9.476639
10.909686	10.754030
10.078132	9.802148
8.985160	9.978890
7.809473	8.048232
7.280081	7.879719
8.729613	7.143323
7.866811	6.867359
8.039113	7.187513
8.666344	7.841251
11.649311	11.525242
9.134294	8.540587
10.071099	8.618515
8.946923	9.600083
7.835904	8.886859
8.176881	8.014199
9.277218	10.171030
8.507006	7.312936
9.449066	8.022198
8.208777	8.850287
9.598105	11.338771
10.045629	10.885814
8.733387	8.823103
7.349213	6.251753
9.627232	9.502948
10.633683	9.532916
8.321677	6.658905
8.025936	6.957404
8.939777	9.043496
8.665516	10.637789
10.583828	8.606513
10.453051	9.632589
8.926221	8.437660
10.686703	9.910801
8.404439	8.495733
10.165434	9.115100
9.810669	11.334683
9.384213	9.966753
8.823710	9.560118
7.926437	7.697180
6.733482	7.046206
7.483558	6.322324
9.282770	9.627573
9.065552	7.811506
9.028406	10.720911
9.732975	8.599022
9.107737	8.559549
7.981650	9.341566
7.205443	8.085622
10.313522	10.735777
7.847626	7.698622
9.363385	9.909344
9.194100	9.696358
10.543317	11.404340
8.792559	10.465325
9.299292	7.110156
10.222737	9.227754
9.785594	10.657661
8.079962	8.072837
10.588593	10.167619
7.508232	7.162533
8.179999	7.390638
7.889880	6.715537
10.596338	10.497135
8.587732	10.799027
9.891283	9.907105
8.219245	8.740288
10.000058	9.610484
8.241221	9.895148
8.659759	8.086243
9.540740	8.708161
8.154147	6.533944
9.059179	8.979347
10.399953	10.996640
8.341296	7.404025
8.491464	7.296917
8.466649	7.864776
9.336231	10.152225
9.605319	9.042290
8.585719	9.087297
9.722239	9.959419
9.679702	8.903747
8.752180	7.287908
9.767606	9.517530
8.248794	8.416321
9.088525	9.228617
8.831113	8.526425
9.851618	10.363802
8.078841	7.726424
7.529265	7.537525
