7.733603	5.675691	1
14.253071	14.554410	0
0.184440	-0.790298	2
9.430895	9.579906	1
0.835356	1.361951	2
8.403240	7.025101	1
8.570504	8.477021	1
-0.788426	-0.702222	2
-1.559121	-3.368330	2
9.932904	8.654096	1
0.348930	0.199212	2
7.909033	6.918107	1
-1.950850	-3.116661	2
15.815875	15.533314	0
-0.440421	-1.183183	2
16.830023	17.923981	0
0.523389	-0.383385	2
-0.497538	0.001792	2
-1.731055	-2.292712	2
1.432142	1.628632	2
9.191243	10.137842	1
2.049509	1.733740	2
16.316630	16.112535	0
15.082067	16.345527	0
7.423863	6.765680	1
6.918240	7.073933	1
7.345259	9.005259	1
14.772465	15.483508	0
8.161889	10.196205	1
16.887469	17.432593	0
0.178380	-1.596333	2
8.299304	10.606821	1
8.897062	8.018310	1
15.799769	16.705296	0
0.624563	1.052876	2
6.245465	6.390588	1
15.631554	15.915032	0
7.909662	8.418780	1
7.406366	8.090759	1
17.472698	17.213600	0
7.570468	7.188113	1
16.422192	16.878716	0
6.917597	4.748251	1
1.286585	2.841222	2
-0.609875	-0.361688	2
0.630277	-0.027764	2
0.508408	-1.056218	2
5.214686	4.712752	1
-0.074388	1.186736	2
8.656755	8.207170	1
6.572366	5.103998	1
7.682946	8.580093	1
1.069238	0.964733	2
-0.268613	-1.073263	2
1.265958	1.475348	2
1.597349	1.797263	2
7.075153	7.273766	1
-0.358601	-1.012893	2
16.543683	14.537193	0
0.532520	0.399618	2
7.334952	7.250282	1
-0.783842	-2.133487	2
15.109515	14.242862	0
16.675326	16.494363	0
8.354729	6.784144	1
7.478948	8.082204	1
8.879189	9.506799	1
0.611947	-0.539781	2
17.060431	17.090993	0
17.707178	17.502031	0
15.835001	16.017207	0
9.860072	9.385163	1
8.687867	6.628457	1
0.252505	0.416354	2
5.983737	4.593926	1
14.724937	15.439209	0
14.325716	11.951816	0
-0.320108	-1.240577	2
6.439057	7.396088	1
15.570372	14.977159	0
7.010616	9.303829	1
7.802436	4.835894	1
15.972387	15.934395	0
6.795950	6.697011	1
0.186925	1.004920	2
-1.891347	-2.149555	2
8.231142	7.376676	1
14.960328	13.600087	0
0.098459	0.685016	2
15.140127	14.960465	0
-0.087643	-0.258693	2
7.150879	6.166559	1
-1.296838	-2.775296	2
9.633118	10.498964	1
9.586103	9.576452	1
16.514108	17.183347	0
14.308127	16.271543	0
8.251558	7.909849	1
9.404036	8.890813	1
8.347642	9.014652	1
-0.646511	-1.818541	2
7.672372	7.070624	1
15.448162	16.109386	0
8.339361	8.716280	1
9.139810	8.929663	1
8.720147	9.642580	1
7.627353	9.073646	1
8.433387	8.290103	1
15.107671	13.852490	0
16.169868	16.313515	0
-0.434631	0.881912	2
8.799038	9.567416	1
15.698803	17.398267	0
14.972230	14.772136	0
13.771245	14.258925	0
8.489800	9.925112	1
17.468724	17.317251	0
14.786686	14.569554	0
-0.568840	-1.445960	2
-1.492058	-1.183704	2
-2.090115	-2.499331	2
16.400855	16.473011	0
17.109121	17.687742	0
0.987134	2.001231	2
1.294626	0.362470	2
15.952056	18.236355	0
8.685164	6.978088	1
0.527075	-0.455722	2
-0.667602	-1.221415	2
15.695293	15.955726	0
0.441255	1.422870	2
15.322049	16.538957	0
9.452439	9.902161	1
15.745567	16.858805	0
16.776966	16.819405	0
5.679595	4.835899	1
14.658922	14.409142	0
8.389714	8.525754	1
14.158733	14.256405	0
16.667074	15.640031	0
14.360060	13.515932	0
15.083728	14.073035	0
16.913417	18.334470	0
-0.564919	-2.222199	2
8.369773	8.269360	1
16.598249	17.586958	0
-0.703268	1.477672	2
-1.726884	-2.676602	2
-0.541159	2.358323	2
-1.104894	-1.103975	2
0.031935	-1.249538	2
-0.064758	-0.034738	2
-0.704657	-0.960141	2
9.143951	10.810245	1
15.741109	17.070133	0
16.957478	16.611730	0
15.872624	14.143237	0
7.779333	6.935451	1
1.499084	0.247202	2
16.172696	17.232679	0
17.327480	17.608579	0
16.109612	16.744454	0
6.919501	6.450916	1
9.548480	10.553417	1
7.054778	6.479516	1
9.335298	8.104911	1
7.317604	7.538682	1
6.607678	6.447565	1
6.935525	7.517196	1
7.464717	6.995502	1
15.064606	15.344225	0
9.620322	10.027370	1
0.242284	0.160772	2
7.253813	6.001424	1
15.075497	13.896363	0
8.898404	8.902219	1
16.117431	16.676324	0
8.813885	7.585110	1
-0.581882	0.584283	2
-0.846432	-3.038024	2
7.333007	7.253126	1
15.997021	15.169506	0
15.571167	15.218958	0
7.928540	6.749881	1
-0.087750	0.134137	2
-0.143333	-0.655180	2
0.645719	-1.367331	2
1.503838	0.193965	2
15.593264	15.300110	0
7.770953	8.344326	1
16.259204	16.289460	0
16.365154	16.990180	0
6.838130	8.460754	1
14.341399	15.161149	0
7.150045	8.228212	1
17.787400	17.318024	0
16.278736	15.883974	0
15.539845	15.783944	0
0.199887	0.131692	2
0.356336	0.326882	2
-1.164820	-0.725101	2
14.668109	12.344667	0
-1.242326	-0.753807	2
16.014690	15.431599	0
8.686887	8.744825	1
7.554719	7.969298	1
7.844656	8.100411	1
7.285735	9.048398	1
7.332447	7.950396	1
14.594389	14.909838	0
-0.045575	0.679079	2
-0.160435	-0.498461	2
6.544074	3.417372	1
7.817292	8.335236	1
0.071002	-0.065870	2
14.872955	15.319821	0
7.771545	6.344960	1
16.253948	16.079601	0
-0.517923	0.428077	2
-0.423124	0.070299	2
7.673783	8.456050	1
8.548071	10.253932	1
-0.892121	-0.371134	2
0.631901	-0.332528	2
16.984862	16.409147	0
0.447757	-0.355891	2
0.656983	-0.040956	2
6.844488	5.613180	1
8.566191	7.723460	1
0.637813	-0.372121	2
15.304805	16.747812	0
8.014309	6.411948	1
15.891253	16.245255	0
15.049818	14.511937	0
18.500130	19.497308	0
7.689341	8.321128	1
7.863631	6.503667	1
0.558592	-1.752187	2
-0.321031	-2.472205	2
0.206584	1.357354	2
15.320218	14.151269	0
-0.299879	-1.224835	2
0.277069	-0.416905	2
16.506395	15.794088	0
9.585507	9.953920	1
0.269739	1.359684	2
8.469912	8.124475	1
15.338558	14.403333	0
8.040173	7.581200	1
1.779880	1.653673	2
16.230500	17.473155	0
-0.857591	-0.773982	2
15.366318	14.031598	0
16.162428	16.052951	0
15.384702	14.541930	0
15.548608	17.452765	0
8.227414	8.060634	1
15.561936	14.941292	0
7.915097	8.238557	1
7.839336	7.280953	1
-1.220188	-2.369527	2
6.258151	6.499883	1
16.423452	15.828671	0
-0.048220	-0.300587	2
15.187943	16.002093	0
0.241245	-1.364392	2
14.444547	14.249446	0
15.238834	14.690253	0
8.169186	6.959468	1
7.090859	7.758938	1
7.488871	7.406185	1
14.472394	14.098563	0
16.652668	14.546801	0
-0.069392	-1.038056	2
17.446587	17.397251	0
-0.713023	-1.541237	2
8.314707	6.318778	1
16.668160	16.417493	0
9.022983	9.233895	1
18.343976	17.960199	0
1.523387	1.409646	2
8.248928	9.309203	1
6.326635	5.636948	1
17.326777	18.177216	0
8.017570	5.771566	1
1.345284	3.446153	2
15.865333	15.311790	0
-0.229490	1.073872	2
8.139858	8.917758	1
7.968944	7.145816	1
14.282130	15.636070	0
6.924697	6.940262	1
6.496858	8.256134	1
7.737231	7.304921	1
7.550329	6.097166	1
-0.435858	-0.236371	2
0.632970	0.468067	2
16.768209	16.781944	0
8.125095	9.968359	1
15.884321	16.035875	0
15.822801	17.959397	0
6.621478	5.506238	1
0.973805	1.143887	2
8.926932	8.429196	1
8.372629	7.730068	1
7.942737	7.117071	1
6.616774	7.828037	1
1.181320	2.177349	2
7.270039	7.099905	1
14.266585	15.840616	0
8.548578	10.924020	1
-0.063040	0.566309	2
0.726255	1.013605	2
14.379865	14.572298	0
0.289478	0.286246	2
8.567520	9.028526	1
0.170163	-1.792480	2
0.580412	1.914728	2
8.998253	9.236016	1
0.779831	1.172717	2
16.957055	16.558757	0
-0.470152	1.290032	2
7.991910	8.879618	1
7.364728	6.914126	1
15.899470	16.099462	0
16.725359	17.647509	0
1.082584	-0.188087	2
15.781682	16.901251	0
17.184862	19.157876	0
6.771073	6.783633	1
0.031690	1.162853	2
7.437693	6.126609	1
16.264866	17.284457	0
7.232959	6.264932	1
-0.312304	-1.939056	2
14.924506	12.984629	0
0.770821	1.066142	2
14.897997	15.995328	0
8.799906	8.445230	1
0.532280	2.190547	2
16.662719	15.577375	0
15.134523	16.025488	0
-0.079821	-0.021509	2
8.008621	6.488239	1
8.171212	6.836845	1
0.857397	2.903487	2
7.001012	7.303896	1
1.024951	0.570380	2
7.375133	6.946763	1
0.827814	-1.259510	2
16.938050	18.751547	0
6.609841	6.364308	1
16.166528	15.492082	0
16.076153	16.675843	0
16.390563	16.265157	0
11.041784	10.498228	1
16.470845	16.118297	0
8.185012	5.492774	1
-0.271863	0.390512	2
7.801429	9.008242	1
-0.303183	-1.418869	2
0.506744	0.242286	2
1.403018	2.970022	2
15.185890	15.592747	0
-1.617181	0.011121	2
0.858263	0.870216	2
15.790456	17.376942	0
-0.289002	-1.045722	2
16.254340	17.990777	0
9.495678	10.898253	1
0.118027	-0.269638	2
-0.462500	0.248482	2
1.181656	2.628820	2
15.433728	16.244276	0
0.090557	1.362931	2
15.387252	15.181331	0
16.128247	17.005031	0
6.257115	6.600565	1
16.963806	18.474594	0
8.790235	8.996422	1
8.296997	7.857994	1
-0.528343	-0.093213	2
6.715191	7.588805	1
6.414058	7.367116	1
8.879262	9.377152	1
15.479550	14.735137	0
17.346790	16.710844	0
6.491084	4.525001	1
15.307673	17.289015	0
16.809679	16.721181	0
-1.020514	-1.221081	2
15.301932	13.448316	0
0.973020	0.166454	2
6.308562	7.195049	1
-0.324687	-0.773241	2
8.092717	7.688779	1
9.350896	10.679465	1
9.310058	9.948147	1
15.417881	15.153905	0
-0.142486	0.032329	2
-0.229689	0.486448	2
-0.046632	-0.251466	2
7.770420	6.380266	1
15.100987	15.793017	0
0.882344	2.249005	2
15.043283	14.000192	0
15.589671	15.377927	0
-0.880001	-0.595151	2
0.686735	1.127560	2
0.505926	-0.756865	2
-0.423673	1.254480	2
9.943842	9.533838	1
-2.097379	-2.570001	2
15.426547	16.338747	0
17.220944	17.151311	0
15.298204	15.440343	0
16.866227	17.750162	0
6.524683	6.466370	1
0.178624	1.782494	2
-1.688882	-1.081382	2
-0.353329	-0.941922	2
9.318453	6.584994	1
-0.265664	-1.041880	2
14.124392	12.279657	0
15.488703	16.437696	0
8.871566	9.932072	1
-0.308634	-2.455615	2
8.217270	6.458727	1
7.918694	8.947297	1
15.792963	14.983726	0
-1.434387	-1.141843	2
7.702955	8.645190	1
13.931895	13.946048	0
-0.624432	-0.410863	2
17.079516	16.363553	0
-0.841876	-1.700764	2
16.567934	15.447085	0
15.379391	17.087987	0
6.283711	7.131124	1
0.496011	1.786122	2
1.104514	0.249836	2
8.128466	8.191808	1
-0.604584	-0.232073	2
15.209836	15.587333	0
16.679049	15.980027	0
7.731664	8.175633	1
6.090577	5.916359	1
0.256150	1.087878	2
17.926722	18.057128	0
16.219409	16.953401	0
7.713112	7.934626	1
15.645208	14.615948	0
15.321932	15.679762	0
8.587924	9.274738	1
-1.001232	-0.662676	2
7.133331	6.553277	1
-1.408034	-1.763179	2
14.446738	13.760857	0
1.292671	0.339083	2
15.899644	16.138969	0
17.588145	16.420380	0
-0.788640	-2.528657	2
-0.225609	0.325642	2
0.147763	-0.083183	2
7.863912	7.622321	1
-0.598520	-0.895057	2
7.384673	5.585785	1
-0.302784	0.489663	2
8.895437	10.801998	1
17.967091	17.772824	0
-1.304539	-2.245108	2
8.733740	7.892647	1
-0.231278	0.965739	2
16.357753	18.758206	0
7.819298	6.752004	1
9.388247	10.318064	1
17.837346	17.372504	0
14.672853	14.327552	0
-1.686940	-2.486854	2
7.883335	6.716578	1
2.152793	1.859343	2
16.416423	16.356326	0
15.929034	17.710365	0
1.304860	1.370280	2
17.368113	16.978938	0
16.062649	14.488903	0
0.672974	0.747343	2
-1.016230	-0.884316	2
-1.684409	0.084007	2
-0.084305	-0.989997	2
14.883136	14.596792	0
-1.165898	0.210086	2
-0.433307	0.830222	2
16.503200	14.433188	0
0.370664	1.067624	2
-0.127815	1.685787	2
8.088225	6.725516	1
14.626339	14.833216	0
0.999957	2.451576	2
-0.070019	-0.762056	2
-0.460393	-1.861645	2
0.680437	-0.907837	2
-1.493812	-0.456523	2
7.891581	8.769541	1
-1.750821	-1.999630	2
14.925709	15.119701	0
0.128891	1.849579	2
16.180523	17.934377	0
8.569251	7.330046	1
16.575972	15.391719	0
-0.737516	-2.349515	2
16.944769	18.653642	0
15.152926	14.802460	0
8.912913	8.847224	1
-1.201049	0.530214	2
-0.966489	-0.722850	2
9.158135	8.896422	1
18.318221	18.857505	0
15.705629	14.358320	0
0.927435	1.677792	2
7.761807	7.719152	1
15.388885	15.018882	0
10.490164	9.880273	1
7.617729	6.258415	1
-0.793541	-0.253710	2
8.658351	8.611363	1
-0.357489	1.727117	2
15.777828	15.015157	0
-1.043555	1.199155	2
17.155567	17.364597	0
13.681123	15.904251	0
15.677772	15.535545	0
16.273527	14.590813	0
-0.217383	-0.232382	2
1.311293	0.087438	2
7.457528	7.448416	1
-0.042785	1.035361	2
7.663376	7.278970	1
16.284421	16.092442	0
15.498109	16.342396	0
9.426152	9.632267	1
-0.787067	-1.326824	2
9.297767	7.376916	1
7.921191	10.233100	1
7.825750	6.672298	1
8.076289	7.709715	1
7.845187	7.942866	1
8.427784	9.358360	1
9.017579	9.423873	1
17.217466	16.542447	0
15.698772	14.758786	0
16.033563	15.654318	0
0.275529	-0.966668	2
-0.812771	-0.611014	2
7.982198	9.275710	1
6.776148	5.631886	1
9.041684	9.836153	1
0.549282	1.351109	2
0.273407	0.650471	2
8.305296	9.652670	1
9.492056	9.513475	1
14.611509	13.031813	0
7.194590	7.582161	1
8.513237	8.752669	1
-0.381079	0.982068	2
15.711947	14.948733	0
15.707869	15.139864	0
16.395611	15.384917	0
1.109847	1.888050	2
7.371714	7.593665	1
9.243690	7.687141	1
7.378150	6.508711	1
7.896115	8.577477	1
1.377204	1.331102	2
7.992498	7.718133	1
7.894219	6.967554	1
8.720356	9.871572	1
0.684772	0.242771	2
15.236764	16.113514	0
9.146081	7.723983	1
-0.515358	-0.337199	2
8.552768	7.231081	1
14.387814	14.215904	0
-0.786586	-2.310483	2
7.740193	9.476241	1
10.141255	9.332251	1
0.363634	0.908661	2
7.128671	7.435033	1
16.880111	15.446683	0
16.488169	17.103488	0
8.486321	6.889823	1
9.323119	8.802127	1
14.936520	14.764094	0
10.295641	10.596132	1
-2.043931	-1.132294	2
7.594899	7.660841	1
0.364368	-1.669290	2
16.421246	16.991096	0
7.502620	7.377099	1
9.319692	7.823092	1
16.667543	15.855493	0
17.412985	17.442963	0
8.348810	9.057648	1
16.596825	14.826715	0
7.558467	6.627500	1
6.445175	6.864799	1
8.068189	8.398479	1
7.645696	8.645306	1
6.043296	6.598433	1
0.505013	1.053863	2
0.853468	0.349365	2
-0.168960	-0.100603	2
7.970374	9.014770	1
15.480833	15.605299	0
15.656309	16.452601	0
7.343179	6.689881	1
0.014981	-1.181568	2
7.657358	6.315636	1
-1.564249	-0.062219	2
15.897035	16.133649	0
-0.772075	-0.716607	2
0.934966	-0.369194	2
0.171862	0.371792	2
9.252119	7.799807	1
-0.241443	-0.488590	2
15.376177	14.062241	0
15.962263	15.853729	0
5.965061	6.416439	1
6.701252	7.661835	1
7.847413	8.039684	1
0.342588	0.611666	2
0.564445	0.821615	2
-0.689264	-0.405864	2
0.614309	-1.272503	2
16.301109	16.563093	0
17.103380	17.477025	0
8.310223	7.313145	1
1.291289	2.204224	2
8.437151	8.194468	1
8.207906	9.397296	1
-1.659849	-1.231412	2
15.546416	18.103260	0
7.479808	9.520798	1
15.531638	13.658686	0
15.323721	15.345162	0
14.873365	15.118847	0
15.845802	15.464657	0
16.426253	17.354919	0
8.211056	6.988954	1
16.178981	14.589389	0
9.110602	10.621069	1
-0.223252	-0.970979	2
14.859294	13.703511	0
-0.451248	-1.489423	2
15.295038	14.346775	0
0.713596	0.581657	2
8.102075	7.976572	1
8.865960	8.207974	1
15.392121	14.977420	0
6.502647	6.337161	1
8.472839	8.475697	1
0.132606	0.056257	2
15.109496	15.223501	0
-0.010422	-0.673919	2
14.794392	14.524664	0
8.714794	8.046105	1
15.680780	16.915465	0
7.646892	8.648712	1
8.791364	8.230036	1
0.324168	0.898021	2
7.285078	7.655657	1
7.805634	8.357745	1
15.799288	17.160184	0
17.920079	18.300730	0
0.494559	0.539725	2
8.520868	8.418500	1
-1.533577	-1.527988	2
16.019613	15.192455	0
14.844747	14.703667	0
9.821913	9.605090	1
14.893204	14.099252	0
-0.394390	0.198133	2
8.738699	9.238870	1
3.675366	4.629553	2
0.287336	1.556373	2
7.227918	6.967308	1
16.674041	15.931882	0
5.922480	5.439150	1
16.338595	17.748574	0
8.744659	8.980404	1
-0.925008	-1.821938	2
14.652218	14.528721	0
8.637709	7.431796	1
-1.393433	-2.199970	2
15.318699	15.559114	0
15.789910	17.928507	0
16.695189	16.553039	0
15.763297	14.321368	0
8.749232	8.715048	1
-2.232108	-1.715459	2
15.500731	16.115994	0
15.996042	16.027807	0
16.444817	15.161368	0
16.809964	18.979817	0
15.173232	17.001760	0
8.674355	8.444383	1
1.472613	1.048084	2
16.009420	15.742563	0
6.641798	7.018366	1
0.934122	1.154831	2
8.324945	8.204783	1
-1.396545	-1.231380	2
0.783371	0.764095	2
6.732573	4.997103	1
9.085867	6.896247	1
0.566496	-0.264364	2
16.594788	17.094253	0
17.227219	18.081123	0
0.181726	-1.713470	2
-0.190263	-0.873607	2
-0.735332	-1.427418	2
8.416888	9.405731	1
7.352908	7.296773	1
8.745811	7.314603	1
-0.475362	-1.987040	2
17.337888	17.892134	0
1.467232	0.630663	2
8.804957	8.601104	1
-0.744023	-2.514413	2
7.280598	4.773062	1
1.067056	0.629178	2
10.961760	11.151328	1
0.072088	-0.291112	2
15.812316	16.059373	0
6.940184	5.976156	1
15.808663	15.964097	0
16.766429	15.943517	0
0.598331	-0.165790	2
16.076174	16.814646	0
15.489901	14.059225	0
0.888505	0.818011	2
15.442648	16.187807	0
17.767677	18.300248	0
8.252829	6.694466	1
15.552000	15.072325	0
10.040943	9.531205	1
8.328193	9.594329	1
7.631566	6.262435	1
13.735254	14.735537	0
7.743848	8.184456	1
